
1	10.0226	53496	0.00	0.19	32.61	95	0.90
1	10.0448	52319	0.00	0.19	8.01	95	0.90
1	10.0266	52124	0.00	0.19	23.07	95	0.90
1	10.0064	51753	0.00	0.19	17.14	95	0.92
1	10.0267	51446	0.00	0.19	11.52	95	0.92
