
1	7.6782	50	142.67	153.56	226.66	95	189.93
1	7.5170	50	142.28	150.33	188.81	95	186.54
1	8.2273	50	142.29	164.54	229.50	95	200.47
1	8.2936	50	142.28	165.86	214.89	95	193.38
1	7.5138	50	142.21	150.27	192.41	95	186.54
